token_id,domain,question,market_id,market_slug,mean_weight,total_contribution,mean_step_contribution,contribution_share_of_total_return
94195159380649683762164114216519545499991614727769221572315275622082093227806,felix,Felix Protocol FDV above $300M one day after launch?,716905,felix-protocol-fdv-above-300m-one-day-after-launch-953-129,0.024963144330130735,0.09737129881762221,4.9477285984564136e-05,1.7118276441073967
11966409881281293602137861492007400834690026843003461391578987664208256196909,claude-5,"Will Claude 5 be released by April 30, 2026?",1363116,will-claude-5-be-released-by-april-30-2026,0.024211077767280424,-0.047117464013001445,-2.3941800819614557e-05,-0.8283444751904043
36553834009124167357981460132800746681781045509640776189348736916365216865880,colombia-election,Will Daniel Quintero win the 2026 Colombian presidential election?,569369,will-daniel-quintero-win-the-2026-colombian-presidential-election,0.02468677695340863,0.03339701642592748,1.697002867171112e-05,0.5871333405513215
9556122149160720922715284597610520228366807023831966638741974320131898296289,economic-policy,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,669663,will-the-fed-increase-interest-rates-by-25-bps-after-the-april-2026-meeting,0.024760497183506675,-0.0324021647227674,-1.6464514594902135e-05,-0.5696434367712916
82924591030419390649945107956366329459342453014204495918712243498287775914589,bernie-sanders,Will Bernie endorse Kshama Sawant for WA-09 by Nov 2 2026 ET?,593973,will-bernie-endorse-kshama-sawant-for-wa-09-by-nov-2-2026-et,0.024430754656616666,-0.029215742472929986,-1.484539759803353e-05,-0.5136248177397521
63415064977569429650854303533694905713854849186055984415925532647266316927744,best-of-2025,Will Theodore rank #1 among boy names on the SSA’s official list for 2025?,651485,will-theodore-rank-1-among-boy-names-on-the-ssas-official-list-for-2025,0.024322083981554363,0.0281825217932858,1.4320387090084248e-05,0.4954603715081049
94387913280398317052582281843978069916338462525042652614881277797162415545237,colorado-midterm,Will the Republicans win the Colorado Senate race in 2026?,630667,will-the-republicans-win-the-colorado-senate-race-in-2026,0.024914255901458682,0.017229191447825153,8.754670451130667e-06,0.3028963006978822
13516120433742364095801101793558742894298506681439248699088928599069619128824,comex-gold-futures,"Will Gold (GC) hit (HIGH) $8,000 by end of June?",1032267,gc-hit-8000-high-jun-2026-342-647-753,0.025172558537064092,0.011863938144276475,6.028423853799022e-06,0.20857293196213547
19492530427143824685987034788783271266048069021010222880965233900093546828095,celebrities,Will J.D. Vance announce a presidential run before 2027?,692299,will-jd-vance-announce-a-presidential-run-before-2027,0.024740772644091944,-0.011186370149819711,-5.684131173688878e-06,-0.1966610068080306
46795587673242136909437201632973334679982713622973285707845177101454063819719,california-midterm,Will Toni Atkins win the California Governor Election in 2026?,628945,will-toni-atkins-win-the-california-governor-election-in-2026,0.024784741612505955,-0.01012343317270279,-5.144020921088817e-06,-0.17797413579503563
113379015922744700109400673843380371641970914885846970213129353605968934558386,2026-fifa-world-cup,Will Haiti win the 2026 FIFA World Cup?,558977,will-haiti-win-the-2026-fifa-world-cup,0.024846406118577885,-0.009995919466018677,-5.07922737094445e-06,-0.17573239217288972
92206458231325096769152348269441704588222763710040504959674288895806154976594,airdrops,MegaETH market cap (FDV) >$3B one day after launch?,666614,megaeth-market-cap-fdv-2b-one-day-after-launch-392-656-565-965-418-578-388,0.02516008968973992,0.008655195912498186,4.397965402692167e-06,0.1521619184307143
100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,1089563,will-openai-acquire-pinterest-in-2026,0.0247478647393072,-0.006935968709081835,-3.5243743440456476e-06,-0.12193719421478412
70026524713009669538763377800911903794570186848119999786864842995489783143838,abraham-accords,Will Somaliland join the Abraham Accords before 2027?,1076686,will-somaliland-join-the-abraham-accords-before-2027,0.025141310616178327,0.006167856959297548,3.134073658179648e-06,0.10843347245066115
30168634295384984099987626703440157654602987915064535215384295190163901851184,extended,Extended FDV above $300M one day after launch?,904737,extended-fdv-above-300m-one-day-after-launch-351-333,0.025391438969541567,0.00609735599888506,3.0982499994334658e-06,0.10719403645221295
35772478648141184011258957985537045975935629101627518451751092071575033100741,congress,Will the number of Democratic House members who retire in 2026 be between 24 and 27 inclusive?,909072,will-the-number-of-democratic-house-members-who-retire-in-2026-be-between-24-and-27-inclusive,0.02498663563158967,-0.005627413264573675,-2.859457959641095e-06,-0.09893224911333383
